doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
name,became_rfc,expired,replaced,revisions
draft-ietf-payload-flexible-fec-scheme,True,False,False,20
draft-ietf-netmod-yang-model-classification,True,False,False,8
draft-ietf-sidr-delta-protocol,True,False,False,8
draft-ietf-kitten-krb-auth-indicator,True,False,False,7
draft-ietf-appsawg-rfc7001bis,True,False,False,11
draft-ietf-dnsop-isp-ip6rdns,True,False,False,7
draft-ietf-bess-evpn-vpls-seamless-integ,True,False,False,7
draft-ietf-appsawg-text-markdown-use-cases,True,False,False,7
draft-ietf-xrblock-rtcp-xr-video-lc,True,False,False,6
draft-ietf-grow-route-leak-problem-definition,True,False,False,6
draft-ietf-ospf-ospfv2-hbit,True,False,False,12
draft-ietf-forces-lfb-subsidiary-management,True,False,False,2
draft-ietf-bmwg-sdn-controller-benchmark-term,True,False,False,10
draft-ietf-sipcore-6665-clarification,True,False,False,0
draft-ietf-v6ops-pmtud-ecmp-problem,True,False,False,6
draft-ietf-i2rs-pub-sub-requirements,True,False,False,9
draft-ietf-stox-7248bis,True,False,False,14
draft-ietf-dnssd-mdns-dns-interop,True,False,False,4
draft-ietf-homenet-hybrid-proxy-zeroconf,False,True,False,2
draft-ietf-lamps-rfc5750-bis,True,False,False,8
draft-ietf-pce-iro-update,True,False,False,7
draft-ietf-trill-mtu-negotiation,True,False,False,8
draft-ietf-ntp-using-nts-for-ntp,True,False,False,28
draft-ietf-rtgwg-spf-uloop-pb-statement,True,False,False,10
draft-ietf-6man-nd-opt-validation,False,True,False,0
draft-ietf-bmwg-issu-meth,True,False,False,2
draft-ietf-6lo-privacy-considerations,True,False,False,4
draft-ietf-pals-mpls-tp-mac-wd,True,False,False,3
draft-ietf-dnssd-push,True,False,False,25
draft-ietf-pals-rfc4447bis,True,False,False,5
draft-ietf-dots-use-cases,True,False,False,25
draft-ietf-straw-b2bua-dtls-srtp,True,False,False,12
draft-ietf-calext-availability,True,False,False,4
draft-ietf-dhc-rfc3315bis,True,False,False,13
draft-ietf-avtext-sdes-hdr-ext,True,False,False,7
draft-ietf-sfc-nsh,True,False,False,28
draft-ietf-avtcore-rfc5764-mux-fixes,True,False,False,11
draft-ietf-dime-4over6-provisioning,True,False,False,6
draft-ietf-tokbind-protocol,True,False,False,19
draft-ietf-tokbind-https,True,False,False,18
draft-ietf-aqm-docsis-pie,True,False,False,2
draft-ietf-ipsecme-chacha20-poly1305,True,False,False,12
draft-ietf-trill-arp-optimization,True,False,False,9
draft-ietf-kitten-pkinit-alg-agility,True,False,False,8
draft-ietf-i2rs-rib-data-model,True,False,False,15
draft-ietf-bess-mvpn-pe-ce,False,True,False,1
draft-ietf-calext-extensions,True,False,False,5
draft-ietf-tram-stun-path-data,True,False,False,5
draft-ietf-httpbis-cice,True,False,False,3
draft-ietf-lmap-yang,True,False,False,12
draft-ietf-dnsop-dns-terminology,True,False,False,5
draft-ietf-i2rs-yang-network-topo,True,False,False,20
draft-ietf-netmod-yang-metadata,True,False,False,7
draft-ietf-pals-mpls-tp-dual-homing-coordination,True,False,False,6
draft-ietf-pals-mpls-tp-dual-homing-protection,True,False,False,6
draft-ietf-detnet-use-cases,True,False,False,20
draft-ietf-trill-tree-selection,True,False,False,5
draft-ietf-pals-vpls-pim-snooping,True,False,False,6
draft-ietf-i2rs-yang-l2-network-topology,True,False,False,18
draft-ietf-dmm-4283mnids,True,False,False,8
draft-ietf-v6ops-ipv6-ehs-in-real-world,True,False,False,2
draft-ietf-spring-segment-routing-ldp-interop,True,False,False,15
draft-ietf-nfsv4-scsi-layout,True,False,False,10
draft-ietf-imapapnd-rfc2088bis,True,False,False,4
draft-ietf-httpbis-legally-restricted-status,True,False,False,4
draft-ietf-bier-architecture,True,False,False,8
draft-ietf-bier-ospf-bier-extensions,True,False,False,18
draft-ietf-bier-mpls-encapsulation,True,False,False,12
draft-ietf-bier-mvpn,True,False,False,11
draft-ietf-bier-use-cases,False,True,False,12
draft-ietf-bier-isis-extensions,True,False,False,11
draft-ietf-isis-pcr,True,False,False,5
draft-ietf-rmcat-nada,True,False,False,13
draft-ietf-rmcat-scream-cc,True,False,False,13
draft-ietf-idr-bgp-prefix-sid,True,False,False,27
draft-ietf-sunset4-nat64-port-allocation,False,True,False,2
draft-ietf-bfd-multipoint-active-tail,True,False,False,10
draft-ietf-dmm-ondemand-mobility,True,False,False,18
draft-ietf-pals-endpoint-fast-protection,True,False,False,5
draft-ietf-dmm-fpc-cpdp,False,True,False,14
draft-ietf-intarea-hostname-practice,True,False,False,5
draft-ietf-tls-falsestart,True,False,False,2
draft-ietf-payload-rtp-ancillary,True,False,False,14
draft-ietf-rmcat-sbd,True,False,False,11
draft-ietf-nvo3-geneve,True,False,False,16
draft-ietf-teas-yang-te-topo,True,False,False,22
draft-ietf-v6ops-siit-eam,True,False,False,3
draft-ietf-nvo3-mcast-framework,True,False,False,11
draft-ietf-6man-rs-refresh,False,True,False,2
draft-ietf-dhc-anonymity-profile,True,False,False,8
draft-ietf-cdni-media-type,True,False,False,6
draft-ietf-alto-multi-cost,True,False,False,10
draft-ietf-webpush-encryption,True,False,False,9
draft-ietf-rtcweb-gateways,False,True,False,2
draft-ietf-pce-association-group,True,False,False,10
draft-ietf-avtcore-aria-sdes,False,True,False,2
draft-ietf-httpbis-key,False,True,False,1
draft-ietf-bmwg-sdn-controller-benchmark-meth,True,False,False,9
draft-ietf-nfsv4-rpcrdma-bidirection,True,False,False,8
draft-ietf-bess-virtual-subnet,True,False,False,7
draft-ietf-bmwg-virtual-net,True,False,False,5
draft-ietf-trans-threat-analysis,False,True,False,16
draft-ietf-bmwg-ipv6-nd,True,False,False,6
draft-ietf-dime-rfc4006bis,True,False,False,12
draft-ietf-dprive-dnsodtls,True,False,False,15
draft-ietf-mpls-self-ping,True,False,False,6
draft-ietf-i2rs-yang-l3-topology,True,False,False,16
draft-ietf-trill-p2mp-bfd,True,False,False,9
draft-ietf-mmusic-proto-iana-registration,True,False,False,6
draft-ietf-bess-evpn-etree,True,False,False,14
draft-ietf-ippm-6man-pdm-option,True,False,False,13
draft-ietf-tls-chacha20-poly1305,True,False,False,4
draft-ietf-rmcat-wireless-tests,True,False,False,11
draft-ietf-tls-curve25519,False,True,False,1
draft-ietf-nfsv4-rfc5666bis,True,False,False,11
draft-ietf-dnsop-onion-tld,True,False,False,1
draft-ietf-ipsecme-rfc4307bis,True,False,False,18
draft-ietf-bmwg-dcbench-terminology,True,False,False,19
draft-ietf-bmwg-dcbench-methodology,True,False,False,18
draft-ietf-tcpm-cubic,True,False,False,7
draft-ietf-ospf-flowspec-extensions,False,True,False,1
draft-ietf-i2rs-ephemeral-state,True,False,False,23
draft-ietf-manet-rfc5444-usage,True,False,False,7
draft-ietf-6man-multi-homed-host,True,False,False,10
draft-ietf-idr-wide-bgp-communities,False,True,False,5
draft-ietf-idr-registered-wide-bgp-communities,False,True,False,2
draft-ietf-oauth-device-flow,True,False,False,15
draft-ietf-spring-sr-oam-requirement,False,True,False,3
draft-ietf-ippm-active-passive,True,False,False,6
draft-ietf-idr-rs-bfd,False,True,False,9
draft-ietf-l3sm-l3vpn-service-model,True,False,False,19
draft-ietf-lmap-restconf,False,True,False,4
draft-ietf-cose-msg,True,False,False,24
draft-ietf-6lo-backbone-router,True,False,False,20
draft-ietf-jmap-websocket,True,False,False,7
draft-ietf-dime-load,True,False,False,9
draft-ietf-idr-bgp-model,False,True,False,10
draft-ietf-rtgwg-dt-encap,False,True,False,2
draft-ietf-anima-autonomic-control-plane,True,False,False,30
draft-ietf-isis-l2bundles,True,False,False,7
draft-ietf-pim-multiple-upstreams-reqs,False,True,False,8
draft-ietf-webpush-protocol,True,False,False,12
draft-ietf-spring-sr-yang,True,False,False,30
draft-ietf-mboned-interdomain-peering-bcp,True,False,False,14
draft-ietf-imapapnd-appendlimit-extension,True,False,False,10
draft-ietf-6man-rdnss-rfc6106bis,True,False,False,16
draft-ietf-bess-fat-pw-bgp,True,False,False,4
draft-ietf-v6ops-reducing-ra-energy-consumption,True,False,False,3
draft-ietf-jose-jws-signing-input-options,True,False,False,9
draft-ietf-l2tpext-sbfd-discriminator,True,False,False,5
draft-ietf-manet-credit-window,False,True,False,7
draft-ietf-mpls-opportunistic-encrypt,False,True,False,3
draft-ietf-bess-spbm-evpn,True,False,False,2
draft-ietf-l2tpext-keyed-v6-tunnel-yang,False,True,False,3
draft-ietf-ippm-owamp-registry,True,False,False,3
draft-ietf-nfsv4-xattrs,True,False,False,7
draft-ietf-v6ops-host-addr-availability,True,False,False,7
draft-ietf-rtgwg-yang-rip,True,False,False,11
draft-ietf-mpls-residence-time,True,False,False,15
draft-ietf-lager-specification,True,False,False,13
draft-ietf-mpls-tp-mfp-use-case-and-requirements,False,True,False,3
draft-ietf-6lo-mle-hip-dex,False,True,False,1
draft-ietf-pals-seamless-vccv,True,False,False,3
draft-ietf-idr-ix-bgp-route-server-implementation,False,True,False,0
draft-ietf-dime-drmp,True,False,False,7
draft-ietf-anima-grasp,True,False,False,15
draft-ietf-idr-sla-exchange-impl,False,True,False,2
draft-ietf-sfc-oam-framework,True,False,False,15
draft-ietf-opsawg-hmac-sha-2-usm-snmp-new,True,False,False,5
draft-ietf-trill-rbridge-multilevel,True,False,False,7
draft-ietf-idr-tunnel-encaps,True,False,False,22
draft-ietf-radext-datatypes,True,False,False,8
draft-ietf-netconf-yang-push,True,False,False,25
draft-ietf-6man-ipv6-mibs-obsolete,True,False,False,2
draft-ietf-ace-actors,False,True,False,7
draft-ietf-anima-bootstrapping-keyinfra,True,False,False,45
draft-ietf-trans-gossip,False,True,False,5
draft-ietf-i2rs-protocol-security-requirements,True,False,False,17
draft-ietf-trill-multi-topology,True,False,False,6
draft-ietf-pals-congcons,True,False,False,2
draft-ietf-ipsecme-safecurves,True,False,False,5
draft-ietf-rmcat-gcc,False,True,False,2
draft-ietf-idr-ls-trill,False,True,False,5
draft-ietf-rmcat-coupled-cc,True,False,False,9
draft-ietf-tsvwg-tunnel-congestion-feedback,False,True,False,7
draft-ietf-rtcweb-sdp,False,True,False,14
draft-ietf-rmcat-cc-codec-interactions,False,True,False,2
draft-ietf-dprive-dns-over-tls,True,False,False,9
draft-ietf-tcpm-dctcp,True,False,False,10
draft-ietf-acme-acme,True,False,False,18
draft-ietf-bier-oam-requirements,False,True,False,11
draft-ietf-tcpinc-tcpeno,True,False,False,19
draft-ietf-rtgwg-dst-src-routing,False,True,False,7
draft-ietf-teas-actn-requirements,False,True,False,9
draft-ietf-httpbis-rfc5987bis,True,False,False,5
draft-ietf-ice-dualstack-fairness,True,False,False,7
draft-ietf-teas-rsvp-te-scaling-rec,True,False,False,9
draft-ietf-i2rs-security-environment-reqs,False,True,False,6
draft-ietf-sidr-slurm,True,False,False,8
draft-ietf-mpls-tp-shared-ring-protection,True,False,False,6
draft-ietf-spring-segment-routing-msdc,True,False,False,11
draft-ietf-ospf-encapsulation-cap,True,False,False,9
draft-ietf-bmwg-ipv6-tran-tech-benchmarking,True,False,False,8
draft-ietf-dprive-edns0-padding,True,False,False,3
draft-ietf-dnsop-refuse-any,True,False,False,7
draft-ietf-tram-turn-mobility,True,False,False,9
draft-ietf-geojson,True,False,False,4
draft-ietf-bfcpbis-sdp-ws-uri,True,False,False,9
draft-ietf-rtgwg-uloop-delay,True,False,False,9
draft-ietf-homenet-routing-consensus-call,False,True,False,1
draft-ietf-core-coap-tcp-tls,True,False,False,11
draft-ietf-netvc-requirements,True,False,False,10
draft-ietf-httpbis-client-hints,True,False,False,15
draft-ietf-dnsop-no-response-issue,True,False,False,23
draft-ietf-avtcore-rfc5285-bis,True,False,False,14
draft-ietf-netvc-testing,False,True,False,9
draft-ietf-anima-prefix-management,True,False,False,7
draft-ietf-rtgwg-yang-key-chain,True,False,False,24
draft-ietf-6lo-mesh-link-establishment,False,True,False,0
draft-ietf-dnsop-edns-key-tag,True,False,False,5
draft-ietf-6man-maxra,True,False,False,4
draft-ietf-bess-mvpn-fast-failover,True,False,False,15
draft-ietf-detnet-topology-yang,False,True,False,0
draft-ietf-6man-segment-routing-header,True,False,False,26
draft-ietf-xrblock-independent-burst-gap-discard,True,False,False,3
draft-ietf-dnsop-maintain-ds,True,False,False,6
draft-ietf-opsawg-tacacs,True,False,False,18
draft-ietf-6man-rfc4291bis,False,True,False,9
draft-ietf-dmm-mag-multihoming,True,False,False,7
draft-ietf-dmm-lma-controlled-mag-params,True,False,False,5
draft-ietf-dmm-hnprenum,True,False,False,7
draft-ietf-mpls-flow-ident,True,False,False,7
draft-ietf-lisp-signal-free-multicast,True,False,False,9
draft-ietf-httpbis-encryption-encoding,True,False,False,9
draft-ietf-trill-rfc6439bis,True,False,False,5
draft-ietf-dnsop-nxdomain-cut,True,False,False,5
draft-ietf-grow-bgp-reject,True,False,False,8
draft-ietf-jose-cfrg-curves,True,False,False,6
draft-ietf-bess-bgp-vpls-control-flags,True,False,False,8
draft-ietf-mpls-rfc4379bis,True,False,False,9
draft-ietf-taps-transports-usage,True,False,False,9
draft-ietf-mpls-mldp-mib,False,True,False,5
draft-ietf-anima-reference-model,True,False,False,10
draft-ietf-grow-blackholing,True,False,False,3
draft-ietf-grow-mrt-add-paths,True,False,False,3
draft-ietf-radext-coa-proxy,True,False,False,10
draft-ietf-mmusic-mux-exclusive,True,False,False,12
draft-ietf-dnsop-terminology-bis,True,False,False,14
draft-ietf-anima-stable-connectivity,True,False,False,10
draft-ietf-dhc-dhcpv6-prefix-length-hint-issue,True,False,False,6
draft-ietf-6lo-paging-dispatch,True,False,False,5
draft-ietf-rmcat-video-traffic-model,True,False,False,7
draft-ietf-isis-remaining-lifetime,True,False,False,4
draft-ietf-justfont-toplevel,True,False,False,6
draft-ietf-roll-useofrplinfo,True,False,False,44
draft-ietf-dprive-dtls-and-tls-profiles,True,False,False,11
draft-ietf-tcpm-rto-consider,True,False,False,17
draft-ietf-i2nsf-gap-analysis,False,True,False,3
draft-ietf-i2nsf-problem-and-use-cases,True,False,False,16
draft-ietf-dprive-eval,False,True,False,0
draft-ietf-pals-status-reduction,True,False,False,5
draft-ietf-oauth-closing-redirectors,False,True,False,0
draft-ietf-oauth-native-apps,True,False,False,12
draft-ietf-6lo-dispatch-iana-registry,True,False,False,7
draft-ietf-v6ops-ula-usage-considerations,False,True,False,2
draft-ietf-oauth-discovery,True,False,False,10
draft-ietf-avtext-rid,True,False,False,9
draft-ietf-stir-passport,True,False,False,11
draft-ietf-trill-dci,False,True,False,2
draft-ietf-6man-rfc1981bis,True,False,False,8
draft-ietf-curdle-ssh-curves,True,False,False,12
draft-ietf-dnssd-privacy,False,True,False,5
draft-ietf-trill-transport-over-mpls,True,False,False,8
draft-ietf-dnsop-attrleaf,True,False,False,16
draft-ietf-mpls-tp-aps-updates,True,False,False,4
draft-ietf-oauth-amr-values,True,False,False,8
draft-ietf-oauth-mix-up-mitigation,False,True,False,1
draft-ietf-rtcweb-ip-handling,True,False,False,12
draft-ietf-radext-populating-eapidentity,False,True,False,1
draft-ietf-slim-use-cases,False,True,False,1
draft-ietf-roll-routing-dispatch,True,False,False,5
draft-ietf-pals-p2mp-pw,True,False,False,4
draft-ietf-spring-srv6-network-programming,True,False,False,28
draft-ietf-bier-problem-statement,False,True,False,0
draft-ietf-ccamp-dwdm-if-mng-ctrl-fwk,False,True,False,13
draft-ietf-detnet-problem-statement,True,False,False,9
draft-ietf-precis-7700bis,True,False,False,10
draft-ietf-precis-7613bis,True,False,False,11
draft-ietf-precis-7564bis,True,False,False,10
draft-ietf-netmod-schema-mount,True,False,False,12
draft-ietf-teas-pce-central-control,True,False,False,5
draft-ietf-curdle-pkix,True,False,False,10
draft-ietf-nfsv4-umask,True,False,False,5
draft-ietf-webpush-vapid,True,False,False,4
draft-ietf-bess-service-chaining,False,True,False,6
draft-ietf-sidr-adverse-actions,True,False,False,4
draft-ietf-6lo-ethertype-request,True,False,False,1
draft-ietf-curdle-dnskey-eddsa,True,False,False,3
draft-ietf-geojson-text-sequence,True,False,False,5
draft-ietf-core-senml,True,False,False,16
draft-ietf-mile-xmpp-grid,True,False,False,11
draft-ietf-modern-problem-framework,True,False,False,4
draft-ietf-netmod-intf-ext-yang,False,True,False,10
draft-ietf-regext-launchphase,True,False,False,7
draft-ietf-avtext-avpf-ccm-layered,True,False,False,4
draft-ietf-regext-dnsoperator-to-rrr-protocol,False,True,False,5
draft-ietf-6tisch-6top-protocol,True,False,False,12
draft-ietf-i2nsf-terminology,False,True,False,8
draft-ietf-i2nsf-framework,True,False,False,10
draft-ietf-curdle-cms-chacha20-poly1305,True,False,False,6
draft-ietf-mmusic-4572-update,True,False,False,13
draft-ietf-curdle-cms-ecdh-new-curves,True,False,False,10
draft-ietf-core-etch,True,False,False,4
draft-ietf-perc-double,True,False,False,12
draft-ietf-perc-srtp-ekt-diet,True,False,False,13
draft-ietf-bess-mvpn-expl-track,True,False,False,13
draft-ietf-spring-conflict-resolution,False,True,False,5
draft-ietf-mpls-spring-lsp-ping,True,False,False,13
draft-ietf-dhc-dhcpv4-forcerenew-extensions,False,True,False,2
draft-ietf-netmod-entity,True,False,False,8
draft-ietf-perc-private-media-framework,True,False,False,12
draft-ietf-uta-smtp-tlsrpt,True,False,False,23
draft-ietf-uta-mta-sts,True,False,False,21
draft-ietf-idr-flowspec-interfaceset,False,True,False,5
draft-ietf-ace-cbor-web-token,True,False,False,15
draft-ietf-pals-p2mp-pw-lsp-ping,True,False,False,5
draft-ietf-trill-address-flush,True,False,False,6
draft-ietf-trill-multilevel-unique-nickname,True,False,False,7
draft-ietf-tls-ecdhe-psk-aead,True,False,False,5
draft-ietf-idr-bgp-flowspec-label,False,True,False,1
draft-ietf-sacm-vuln-scenario,False,True,False,2
draft-ietf-payload-rtp-vc2hq,True,False,False,8
draft-ietf-regext-epp-rdap-status-mapping,True,False,False,4
draft-ietf-ippm-alt-mark,True,False,False,14
draft-ietf-mpls-base-yang,True,False,False,17
draft-ietf-mpls-static-yang,False,True,False,12
draft-ietf-nfsv4-rfc5667bis,True,False,False,13
draft-ietf-opsawg-mud,True,False,False,25
draft-ietf-i2rs-fb-rib-info-model,False,True,False,0
draft-ietf-i2rs-pkt-eca-data-model,False,True,False,3
draft-ietf-supa-generic-policy-info-model,False,True,False,3
draft-ietf-bess-evpn-yang,False,True,False,7
draft-ietf-i2rs-fb-rib-data-model,False,True,False,1
draft-ietf-dmarc-arc-protocol,True,False,False,23
draft-ietf-dmarc-arc-usage,False,True,False,9
draft-ietf-rtgwg-lne-model,True,False,False,10
draft-ietf-rtgwg-ni-model,True,False,False,12
draft-ietf-bess-l2vpn-yang,False,True,False,10
draft-ietf-dnsop-nsec-aggressiveuse,True,False,False,10
draft-ietf-ipsecme-tcp-encaps,True,False,False,10
draft-ietf-regext-epp-fees,True,False,False,20
draft-ietf-lwig-crypto-sensors,True,False,False,6
draft-ietf-rtgwg-yang-vrrp,True,False,False,11
draft-ietf-ippm-2330-ipv6,True,False,False,6
draft-ietf-dots-architecture,True,False,False,18
draft-ietf-avtcore-5761-update,True,False,False,6
draft-ietf-teas-actn-framework,True,False,False,15
draft-ietf-babel-applicability,True,False,False,10
draft-ietf-homenet-hncp-bis,False,True,False,0
draft-ietf-idr-bgp-attribute-announcement,False,True,False,2
draft-ietf-httpbis-cache-digest,False,True,False,5
draft-ietf-trill-directory-extensions,False,True,False,0
draft-ietf-tcpinc-api,False,True,False,6
draft-ietf-pim-igmp-mld-yang,True,False,False,15
draft-ietf-bmwg-vswitch-opnfv,True,False,False,4
draft-ietf-pce-stateful-pce-p2mp,True,False,False,13
draft-ietf-bier-ping,False,True,False,7
draft-ietf-codec-ambisonics,True,False,False,10
draft-ietf-supa-generic-policy-data-model,False,True,False,4
draft-ietf-lamps-rfc5751-bis,True,False,False,12
draft-ietf-lamps-eai-addresses,True,False,False,18
draft-ietf-bier-bier-yang,False,True,False,7
draft-ietf-sfc-hierarchical,True,False,False,11
draft-ietf-ntp-bcp,True,False,False,13
draft-ietf-babel-rfc6126bis,True,False,False,20
draft-ietf-rtgwg-device-model,False,True,False,2
draft-ietf-mtgvenue-iaoc-venue-selection-process,True,False,False,16
draft-ietf-softwire-dslite-yang,True,False,False,17
draft-ietf-lisp-type-iana,True,False,False,6
draft-ietf-rtgwg-multihomed-prefix-lfa,True,False,False,9
draft-ietf-sipbrandy-osrtp,True,False,False,10
draft-ietf-softwire-yang,True,False,False,16
draft-ietf-dnsop-session-signal,True,False,False,20
draft-ietf-detnet-dp-alt,False,True,False,0
draft-ietf-dmm-deployment-models,False,True,False,4
draft-ietf-dmm-distributed-mobility-anchoring,True,False,False,15
draft-ietf-idr-flowspec-path-redirect,False,True,False,11
draft-ietf-tsvwg-rfc4960-errata,True,False,False,8
draft-ietf-ccamp-mw-yang,True,False,False,13
draft-ietf-oauth-token-binding,False,True,False,8
draft-ietf-netconf-netconf-event-notifications,True,False,False,22
draft-ietf-netconf-restconf-notif,True,False,False,15
draft-ietf-oauth-distributed,False,True,False,1
draft-ietf-curdle-cms-eddsa-signatures,True,False,False,8
draft-ietf-sipbrandy-rtpsec,True,False,False,8
draft-ietf-curdle-ssh-modp-dh-sha2,True,False,False,9
draft-ietf-lime-yang-connectionless-oam,True,False,False,18
draft-ietf-dnsop-dns-wireformat-http,False,True,False,3
draft-ietf-mpls-rfc3107bis,True,False,False,4
draft-ietf-tcpm-rack,True,False,False,15
draft-ietf-idr-large-community,True,False,False,12
draft-ietf-cellar-ebml,True,False,False,17
draft-ietf-detnet-architecture,True,False,False,13
draft-ietf-homenet-redact,False,True,False,3
draft-ietf-dhc-relay-server-security,True,False,False,5
draft-ietf-ntp-data-minimization,False,True,False,4
draft-ietf-spring-mpls-anycast-segments,False,True,False,3
draft-ietf-regext-verificationcode,False,True,False,6
draft-ietf-regext-allocation-token,True,False,False,12
draft-ietf-regext-change-poll,True,False,False,12
draft-ietf-calext-caldav-attachments,True,False,False,4
draft-ietf-tictoc-1588v2-yang,True,False,False,11
draft-ietf-core-object-security,True,False,False,16
draft-ietf-core-cocoa,False,True,False,3
draft-ietf-core-coap-pubsub,False,True,False,9
draft-ietf-isis-encapsulation-cap,False,True,False,1
draft-ietf-acme-caa,True,False,False,10
draft-ietf-regext-nv-mapping,False,True,False,0
draft-ietf-ipsecme-rfc7321bis,True,False,False,6
draft-ietf-dnssd-pairing,False,True,False,5
draft-ietf-dhc-relay-port,True,False,False,10
draft-ietf-ipsecme-eddsa,True,False,False,4
draft-ietf-i2nsf-client-facing-interface-req,False,True,False,5
draft-ietf-intarea-broadcast-consider,True,False,False,9
draft-ietf-lime-yang-connectionless-oam-methods,True,False,False,13
draft-ietf-mtgvenue-meeting-policy,True,False,False,7
draft-ietf-dnsop-sutld-ps,True,False,False,8
draft-ietf-dnsop-ip6rdns,False,True,False,0
draft-ietf-ntp-refid-updates,False,True,False,5
draft-ietf-taps-transports-usage-udp,True,False,False,7
draft-ietf-teas-scheduled-resources,True,False,False,7
draft-ietf-6lo-ap-nd,True,False,False,23
draft-ietf-idr-deprecate-30-31-129,True,False,False,2
draft-ietf-tsvwg-le-phb,True,False,False,10
draft-ietf-homenet-dot,True,False,False,14
draft-ietf-ospf-segment-routing-msd,True,False,False,25
draft-ietf-isis-segment-routing-msd,True,False,False,19
draft-ietf-tokbind-tls13-0rtt,False,True,False,2
draft-ietf-pce-stateful-pce-auto-bandwidth,True,False,False,12
draft-ietf-quic-transport,True,False,False,34
draft-ietf-quic-recovery,True,False,False,34
draft-ietf-quic-tls,True,False,False,34
draft-ietf-idr-shutdown,True,False,False,10
draft-ietf-ipwave-ipv6-over-80211ocb,True,False,False,52
draft-ietf-idr-bgp-ls-node-admin-tag-extension,False,True,False,3
draft-ietf-regext-validate,False,True,False,4
draft-ietf-lpwan-ipv6-static-context-hc,True,False,False,24
draft-ietf-lpwan-overview,True,False,False,10
draft-ietf-dprive-padding-policy,True,False,False,6
draft-ietf-dnsop-dns-capture-format,True,False,False,10
draft-ietf-roll-mpl-forw-select,False,True,False,0
draft-ietf-grow-large-communities-usage,True,False,False,7
draft-ietf-sipcore-status-unwanted,True,False,False,6
draft-ietf-httpbis-header-structure,True,False,False,19
draft-ietf-6tisch-minimal-security,True,False,False,15
draft-ietf-tsvwg-ecn-experimentation,True,False,False,8
draft-ietf-pce-association-policy,True,False,False,16
draft-ietf-rtgwg-routing-types,True,False,False,17
draft-ietf-ccamp-microwave-framework,True,False,False,7
draft-ietf-netmod-revised-datastores,True,False,False,10
draft-ietf-6lo-rfc6775-update,True,False,False,21
draft-ietf-tls-iana-registry-updates,True,False,False,5
draft-ietf-tls-tls13-vectors,True,False,False,7
draft-ietf-anima-voucher,True,False,False,7
draft-ietf-ntp-mac,True,False,False,6
draft-ietf-netconf-rfc6536bis,True,False,False,9
draft-ietf-teas-gmpls-scsi,True,False,False,4
draft-ietf-httpbis-immutable,True,False,False,3
draft-ietf-sidrops-rpki-tree-validation,True,False,False,3
draft-ietf-tls-grease,True,False,False,4
draft-ietf-secevent-token,True,False,False,13
draft-ietf-softwire-lightweight-4over6-deployment,False,True,False,1
draft-ietf-ospf-xaf-te,True,False,False,7
draft-ietf-pce-association-diversity,True,False,False,15
draft-ietf-sipcore-content-id,True,False,False,10
draft-ietf-netmod-sub-intf-vlan-model,False,True,False,7
draft-ietf-tcpm-alternativebackoff-ecn,True,False,False,12
draft-ietf-teas-actn-info-model,True,False,False,10
draft-ietf-httpbis-early-hints,True,False,False,5
draft-ietf-kitten-krb-service-discovery,False,True,False,0
draft-ietf-manet-dlep-pause-extension,True,False,False,8
draft-ietf-manet-dlep-multi-hop-extension,True,False,False,7
draft-ietf-manet-dlep-latency-extension,True,False,False,5
draft-ietf-idr-rfc5575bis,True,False,False,27
draft-ietf-netconf-subscribed-notifications,True,False,False,26
draft-ietf-l2sm-l2vpn-service-model,True,False,False,10
draft-ietf-sipcore-name-addr-guidance,True,False,False,2
draft-ietf-pim-msdp-yang,True,False,False,18
draft-ietf-sunset4-ipv6-ietf,False,True,False,1
draft-ietf-httpbis-rand-access-live,True,False,False,4
draft-ietf-sidrops-bgpsec-rollover,True,False,False,4
draft-ietf-dhc-dhcp4o6-saddr-opt,True,False,False,8
draft-ietf-roll-mpl-yang,False,True,False,2
draft-ietf-pce-rfc6006bis,True,False,False,4
draft-ietf-roll-ccast,False,True,False,1
draft-ietf-roll-dis-modifications,False,True,False,1
draft-ietf-rtgwg-enterprise-pa-multihoming,True,False,False,12
draft-ietf-ipsecme-split-dns,True,False,False,17
draft-ietf-stir-certificates-ocsp,False,True,False,0
draft-ietf-v6ops-v4v6-xlat-prefix,True,False,False,2
draft-ietf-bess-nsh-bgp-control-plane,True,False,False,18
draft-ietf-jmap-core,True,False,False,17
draft-ietf-jmap-mail,True,False,False,16
draft-ietf-alto-xdom-disc,True,False,False,6
draft-ietf-dots-signal-channel,True,False,False,41
draft-ietf-intarea-ippl,False,True,False,0
draft-ietf-sfc-offloads,False,True,False,0
draft-ietf-dnsop-rfc5011-security-considerations,False,True,False,13
draft-ietf-grow-bgp-session-culling,True,False,False,5
draft-ietf-v6ops-rfc7084-bis,False,True,False,4
draft-ietf-v6ops-rfc6555bis,True,False,False,7
draft-ietf-cbor-7049bis,True,False,False,16
draft-ietf-dots-data-channel,True,False,False,31
draft-ietf-pce-pcep-exp-codepoints,True,False,False,5
draft-ietf-dcrup-dkim-crypto,True,False,False,14
draft-ietf-curdle-gss-keyex-sha2,True,False,False,10
draft-ietf-6man-rfc6434-bis,True,False,False,9
draft-ietf-curdle-des-des-des-die-die-die,True,False,False,5
draft-ietf-v6ops-ipv6rtr-reqs,False,True,False,4
